timestamp,qw,qx,qy,qz,roll,pitch,yaw
2024-05-17 14:05:49.033,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.0019284856019840715,0.007185700134680953,-4.6336055717206725e-05
2024-05-17 14:05:49.052,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.003756359911583676,0.014213434655215827,6.259601185260152e-06
2024-05-17 14:05:49.071,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.005621892305944679,0.021137983999204014,9.2542340768407e-05
2024-05-17 14:05:49.090,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.007468230456517687,0.027831760026876276,0.00016381276465904178
2024-05-17 14:05:49.110,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.0092647838111324,0.034275598290946306,0.00018228620410823222
2024-05-17 14:05:49.129,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.010931687783414202,0.040643390421985975,0.00015385949629706533
2024-05-17 14:05:49.148,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.012698204708761145,0.0467700429053281,0.0001197298976420038
2024-05-17 14:05:49.167,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.01465941359756259,0.05355482641455813,9.397300092666872e-05
2024-05-17 14:05:49.187,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.017081992504036962,0.06278970830371404,0.000357945668248402
2024-05-17 14:05:49.206,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.020050020078560205,0.07437746415013172,0.00015629886780331104
2024-05-17 14:05:49.225,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.023572958524883725,0.08657876178296298,-0.000666416469569446
2024-05-17 14:05:49.244,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.02832631028169622,0.09946845400190818,-0.0017518249927663864
2024-05-17 14:05:49.264,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.03403211073196294,0.11412681760929848,-0.0031979281046216335
2024-05-17 14:05:49.283,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.04082100823558272,0.13247801135227655,-0.00542141956002075
2024-05-17 14:05:49.302,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.04865399224519766,0.15555333057554405,-0.009361485069019853
2024-05-17 14:05:49.321,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.05727340853751156,0.1812338529119242,-0.015428167986855893
2024-05-17 14:05:49.341,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.06683895960389537,0.2055325800719422,-0.023239558376656352
2024-05-17 14:05:49.360,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.07681499853157443,0.22656061397613309,-0.03258286646010682
2024-05-17 14:05:49.379,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.08737988825592193,0.2455985998669243,-0.04411353738443224
2024-05-17 14:05:49.398,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.09804875404902297,0.2641063642111673,-0.058030419468952946
2024-05-17 14:05:49.417,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.1081144047893569,0.28085355503438975,-0.07446385228142495
2024-05-17 14:05:49.437,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.11751675793332036,0.2940157907086508,-0.09321892487262413
2024-05-17 14:05:49.456,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.12567997904823322,0.3037470632270078,-0.11458608816200543
2024-05-17 14:05:49.475,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.13170059725796013,0.31457384917408426,-0.13948701175331732
2024-05-17 14:05:49.494,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.13569290955475527,0.3284137246569955,-0.16842094459945217
2024-05-17 14:05:49.514,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.13643811607405776,0.34583095955765625,-0.20149133629447244
2024-05-17 14:05:49.533,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.13440406207698116,0.3636705628517944,-0.24189616421921875
2024-05-17 14:05:49.552,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.12636611700872297,0.38659051787002247,-0.2841334086100826
2024-05-17 14:05:49.571,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.1150871268514486,0.4079245496896497,-0.3306680011507058
2024-05-17 14:05:49.591,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.09973464809654842,0.4260732665972643,-0.3810297365710983
2024-05-17 14:05:49.610,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.07982977437845802,0.4379688001550968,-0.4349579701825981
2024-05-17 14:05:49.629,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.0555870384630456,0.4430038393159548,-0.492625902483815
2024-05-17 14:05:49.648,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,0.026221139691057452,0.4447608205825866,-0.5529874289600636
2024-05-17 14:05:49.668,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,-0.005864538379282977,0.4447702132478509,-0.6142286176167105
2024-05-17 14:05:49.687,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,-0.038939831291037334,0.43631303864451426,-0.673786837590983
2024-05-17 14:05:49.706,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,-0.07289841293294871,0.41620170119202593,-0.729482207627314
2024-05-17 14:05:49.725,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,-0.10425577447600039,0.388282691171504,-0.7807375440753055
2024-05-17 14:05:49.745,0.8950889498897684,0.16701890977508985,-0.0143675392992877,0.41317554305313814,-0.13555492696421642,0.35960895828351863,-0.8274701748767839
